ISCO08_C,ISCO1C,ISCO2C,PVLIT1,PVLIT2,PVLIT3,PVLIT4,PVLIT5,PVLIT6,PVLIT7,PVLIT8,PVLIT9,PVLIT10,PVNUM1,PVNUM2,PVNUM3,PVNUM4,PVNUM5,PVNUM6,PVNUM7,PVNUM8,PVNUM9,PVNUM10,NUMWORKC2,READWORKC2_T1,WRITWORKC2,ICTWORKC2,SPFWT0,AGE_R,GENDER_R
7315,7,73,264.9832,234.87212,253.09555,280.87695,237.9071,307.03863,283.25071,262.37918,259.15441,291.09342,235.67396,216.31437,232.16868,257.82135,232.67279,252.84569,227.99674,244.5123,204.46404,205.62157,1.8828,0.75871,0.20752,0.75177,1070.588919,26.0,1.0
9111,9,91,242.94295,255.57694,250.81305,267.32936,292.11767,273.19877,252.92573,256.2123,279.17558,281.97327,255.55957,271.65776,260.2086,260.74882,234.34664,265.20612,259.04453,252.07184,251.19858,279.31081,0.11034,0.91022,0.20752,.v,1065.181279,23.0,2.0
7126,7,71,182.56102,159.75559,160.96091,157.28052,161.80685,171.27888,150.30612,159.54138,166.85414,143.68783,176.7809,175.14425,172.26438,173.74567,169.2343,180.34881,159.7199,162.85479,162.73886,160.85828,2.32756,1.43235,1.49955,1.2247,3485.433767,52.0,1.0
7522,7,75,192.40203,145.80001,173.14379,146.3744,145.46837,145.96429,180.86524,172.89156,164.46394,184.88059,170.64395,155.70265,180.54572,156.35091,177.33811,156.51159,175.6253,190.36445,169.71043,158.82425,2.97418,1.82317,1.59708,.v,754.561774,62.0,1.0
9321,9,93,168.75276,182.48618,136.94074,199.30142,182.80868,183.63161,228.56448,198.64315,195.58477,202.31594,192.93474,210.40138,186.09277,201.83203,206.63011,204.92211,202.54106,200.28845,197.37636,218.68593,2.19588,1.46481,3.63381,3.67397,1524.273989,41.0,1.0
1221,1,12,291.2341,296.43844,303.24406,312.0959,313.37576,299.62052,296.8271,313.62466,282.61775,292.68199,260.53352,287.92175,286.90002,285.9501,284.60852,293.91325,286.73166,278.97352,295.52344,276.66439,2.64312,1.80733,2.05622,2.1656,12008.910065,36.0,1.0
2330,2,23,283.24752,261.78099,292.91025,290.62892,279.98296,277.6126,314.66982,248.4926,290.20237,293.23491,289.47333,304.42868,286.74278,278.62534,283.48466,294.88367,284.92496,287.15068,289.36924,301.76247,2.12127,2.6891,3.3186,2.0077,828.476212,30.0,2.0
9996,995,995,242.58824,268.57398,272.52634,246.93144,274.12995,279.40464,261.5588,288.67418,244.8557,288.33744,265.22629,286.10912,278.00105,245.18407,283.571,270.718,268.36179,259.57661,238.24163,265.19479,.v,.v,.v,.v,360.542329,57.0,2.0
5131,5,51,117.7601,115.01084,118.90862,113.88893,112.04215,119.57435,136.20896,125.79376,119.37329,121.65572,113.62956,98.83356,96.6711,100.65015,89.61376,121.22357,96.273,85.81538,89.59859,115.1008,0.11034,1.18301,0.20752,.v,3198.594631,25.0,2.0
8322,8,83,98.43131,92.74214,117.21658,104.44083,115.65936,116.17807,92.51452,114.52511,89.21,116.52504,149.04093,119.4626,139.0789,130.39236,129.12027,148.05446,110.37839,126.94665,89.19976,133.05327,2.22827,-1.81651,0.20752,1.2247,1740.171805,32.0,1.0
9996,996,996,245.25841,271.9085,267.44308,276.22822,293.38935,278.71101,279.30085,296.34405,265.37361,269.6149,296.85559,247.84801,275.63326,272.42549,301.0558,262.8223,261.22892,285.26316,247.88866,287.95205,.v,.v,.v,.v,546.952292,31.0,2.0
9996,995,995,166.6035,173.13421,159.28973,178.50513,169.56382,202.07664,172.93107,169.17081,186.95964,168.165,170.98717,150.58523,163.93969,163.4518,181.32013,191.75947,171.32941,178.68649,145.99194,195.68311,.v,.v,.v,.v,889.338321,58.0,2.0
9996,996,996,190.66522,179.96777,204.42027,204.93,204.55494,222.63534,198.75069,219.08107,210.88528,161.8088,137.73742,168.0419,156.96079,193.51678,175.31238,195.45822,143.99024,191.88064,156.97947,135.92247,1.4756,5.56156,1.43983,.v,944.301608,62.0,2.0
7121,7,71,150.65178,172.83281,161.36504,159.25886,137.74705,155.95435,161.44645,154.16161,152.28426,178.45019,152.84084,196.01542,155.90981,173.79932,171.19311,166.94559,170.17304,176.40858,173.71568,174.92425,1.89498,1.007,1.48194,.v,2995.979089,33.0,1.0
7121,7,71,156.9577,115.37377,165.99395,176.49258,172.03714,65.53313,143.64878,154.8752,179.55036,168.27148,162.05934,143.20633,201.51923,192.39242,186.56169,83.02369,153.01508,153.34039,172.73461,215.03278,1.24678,1.16314,0.20752,.v,1680.638126,47.0,1.0
9996,995,995,234.54138,246.67943,227.05769,212.8424,234.93383,226.75784,231.92687,220.86192,228.60339,234.6273,217.94369,193.61878,185.92953,215.57744,239.95482,225.95927,220.34958,210.69944,195.15226,201.27118,.v,.v,.v,.v,12262.079389,60.0,1.0
3221,3,32,272.15456,264.61642,248.87869,273.73875,283.76072,261.6538,250.69466,258.34636,249.64653,251.61366,264.74052,285.97136,266.79261,273.82779,282.58236,287.20842,274.83203,271.1681,266.04726,299.15824,0.11034,2.70907,2.45988,2.8321,2335.583505,53.0,1.0
1412,1,14,254.18958,254.39585,259.10401,266.41865,264.70625,245.40567,203.89608,256.17384,270.78666,259.83178,278.49885,271.60243,277.9039,258.68461,287.47493,247.21726,263.34257,267.05906,276.4635,276.63958,3.58998,2.44584,3.63381,4.47177,3120.697595,34.0,2.0
2433,2,24,262.07077,258.70065,250.04642,236.35937,249.67845,244.95268,240.02179,259.79129,244.24029,250.49343,290.11383,279.17854,258.2465,261.6592,280.62395,259.73908,276.2224,282.58847,247.1004,272.983,2.41026,2.11972,1.83999,1.74254,1760.048612,40.0,2.0
2521,2,25,280.30177,251.66295,280.51349,300.49068,287.2336,249.97122,261.20578,271.38146,288.55359,267.09655,283.99284,286.93319,263.17438,271.66838,280.68944,236.40647,288.58016,274.87036,264.5888,265.51473,2.71884,3.08226,2.22978,3.47426,4431.451703,47.0,2.0
5312,5,53,332.58376,338.69694,340.06637,335.79868,331.73764,357.90653,319.88036,361.83926,345.87697,354.0589,314.8738,329.31101,318.40372,349.92674,331.78254,335.83168,310.01847,340.77848,352.18424,326.28101,0.11034,1.35453,1.48194,.v,1840.839004,21.0,2.0
5120,5,51,228.01047,293.50893,229.5449,252.12804,246.50247,211.47156,239.11965,272.1651,230.43506,232.30014,229.17193,258.89918,248.826,238.07596,224.67468,235.54641,233.13185,247.77423,210.84221,232.70387,1.0712,-0.31037,1.29646,0.53842,3092.349604,23.0,2.0
5120,5,51,240.56584,197.46638,196.53306,230.5331,222.01765,229.71058,247.29478,232.6747,233.68929,245.91856,218.92515,183.44524,178.48407,170.45695,200.91749,218.12156,193.03362,213.44235,202.29942,194.2036,2.03035,2.7444,1.1898,.v,2450.227685,40.0,2.0
9996,995,995,175.93483,179.89693,193.24537,151.47566,158.50176,136.98162,179.72298,153.24029,191.94881,166.1977,166.38403,161.22218,187.82955,169.50038,168.75494,153.08535,168.49998,171.48521,175.29125,163.76115,.v,.v,.v,.v,862.4276,28.0,2.0
7233,7,72,159.81747,180.80632,189.22753,170.18943,164.37396,162.75618,179.13489,168.36788,198.14336,159.37487,163.89742,181.0438,194.38458,199.82872,177.87738,164.53239,188.57935,168.54245,167.09491,156.94417,1.35521,1.93747,1.49955,.v,5673.305571,40.0,1.0
3221,3,32,180.98918,163.72706,160.41258,163.4881,168.71718,183.56129,182.74366,171.77829,173.66472,154.27762,199.86349,160.42663,168.48765,190.09566,183.38874,187.86404,188.87606,180.00256,166.31801,151.87929,2.29287,2.45495,3.25892,1.22038,1313.234801,33.0,2.0
5414,5,54,186.97399,203.40751,212.33189,207.12128,229.265,194.94407,193.96331,196.10552,171.75284,197.74603,160.68096,154.09245,176.87929,213.61307,202.68769,189.55052,161.73184,195.99449,191.02318,174.54311,1.70751,0.25476,1.49955,0.29699,1340.318695,27.0,1.0
9996,995,995,129.55674,131.23974,126.70146,158.34271,114.43833,118.74071,145.48173,140.78861,125.14052,148.04935,149.24467,121.88358,108.11094,169.06976,118.36756,111.56312,122.68994,145.2744,159.22797,138.13123,.v,.v,.v,.v,1824.546718,60.0,2.0
8322,8,83,116.16133,134.41162,111.39031,128.46472,124.93573,119.16224,132.97594,129.92633,137.39474,134.61352,153.46665,125.333,150.40321,168.9129,143.96976,156.04485,155.94093,177.86649,131.09947,161.23565,0.11034,1.03094,0.20752,0.77396,1914.312798,53.0,1.0
5223,5,52,182.82721,154.83292,159.41531,164.63603,183.41109,192.8887,183.55534,176.17047,161.82317,184.19624,165.95402,155.60381,176.30405,170.44991,202.24309,186.20636,179.27503,191.52006,172.17184,191.19941,2.92432,1.0546,2.18076,1.2247,3618.468341,43.0,2.0
9996,995,995,288.08587,289.19771,329.81414,293.91504,305.40203,291.25144,293.3327,279.27015,298.83049,308.10887,279.6369,264.08241,313.18983,310.87909,275.1203,300.41732,305.03608,274.57966,304.25956,278.05632,.v,.v,.v,.v,1272.111948,63.0,1.0
7126,7,71,122.56966,116.99444,119.29043,141.68743,131.24335,110.66794,121.7855,122.01355,119.59429,118.47258,125.62655,92.93991,107.79199,104.38817,137.79168,112.00977,103.56661,114.58454,113.31687,121.44056,0.11034,-1.81651,0.20752,.v,995.326961,34.0,1.0
2163,2,21,298.10547,297.40007,287.99551,291.14588,309.72758,303.77862,281.45154,294.06744,298.92704,294.81869,279.4645,287.08624,272.05165,304.00253,258.47281,309.3845,264.6476,276.60154,281.98725,302.01117,2.12779,2.06946,1.91848,1.74254,2563.783849,29.0,1.0
5221,995,995,264.59099,264.90254,262.92341,295.61768,268.48221,266.61895,288.32797,270.91287,279.60019,272.54806,273.46419,243.60709,243.6181,253.17499,267.70101,266.34534,257.06244,262.1643,260.21629,255.93458,.v,.v,.v,.v,2477.054851,19.0,1.0
4321,4,43,119.49312,108.01583,117.3447,133.45009,112.00415,132.01998,112.65717,103.58133,105.52085,123.86029,127.29613,109.56448,123.48189,153.53879,121.80367,133.58698,118.07768,117.83531,93.75374,160.68527,3.55452,3.51297,3.10797,3.67397,691.589893,26.0,1.0
7123,7,71,315.19494,315.02647,325.42309,349.00231,300.5958,352.5626,295.55501,336.55326,319.49457,314.25071,264.89853,290.86765,286.14988,270.4898,271.26601,296.0258,288.27636,273.06353,269.15106,277.73599,1.74221,0.25476,1.93324,.v,4907.181268,33.0,1.0
9312,9,93,281.90536,260.70212,273.89661,290.7653,271.58265,276.91464,239.11223,262.83178,279.38341,255.58539,284.25155,272.90395,292.58017,255.87896,256.30676,280.90022,252.07847,302.86877,320.45322,281.99902,3.06559,2.09028,2.59139,.v,2172.172939,22.0,1.0
.,.,.,202.98846,202.16988,207.48646,196.65853,174.31405,187.65087,168.64769,203.56732,209.19705,190.28464,224.99801,220.26938,208.99036,190.1682,199.23664,205.0441,201.26819,184.6505,231.57688,226.0093,3.41333,2.01803,3.63381,1.96713,1496.924245,34.0,1.0
9996,996,996,207.97669,203.18782,199.63683,207.8487,205.43738,195.61884,193.04061,202.24658,212.03184,191.07108,216.58724,207.4133,215.93616,183.32953,197.98254,187.96642,204.08842,207.712,210.15305,186.06095,2.03035,0.34832,1.43983,0.89388,375.555862,55.0,2.0
9996,995,995,176.25367,177.1947,176.6754,177.79934,134.38659,145.32436,141.97478,124.17144,163.73877,141.30217,181.06792,149.41594,139.08601,188.47361,138.50495,155.82734,150.24565,102.85402,153.65568,132.06034,.v,.v,.v,.v,14109.845683,31.0,1.0
5153,5,51,172.74264,178.23601,174.14734,156.69162,166.66743,156.48145,188.08871,160.01104,160.65187,155.5173,171.18536,160.44005,165.44285,185.22494,155.11347,156.56706,170.09366,138.25617,136.63269,172.82278,0.11034,1.70557,1.66156,.v,1600.269258,34.0,2.0
9520,9,95,149.87561,124.29973,135.33225,155.7895,138.6807,150.83083,151.65135,152.02802,142.45724,158.77225,147.68906,76.42686,97.9887,102.9037,126.28646,139.80697,109.59793,110.92898,108.28601,107.91495,0.11034,-0.31037,0.20752,.v,4084.893015,58.0,1.0
4415,4,44,199.38082,186.11657,185.69267,177.6722,214.38494,207.83772,190.26366,217.07124,163.16251,197.34789,224.22268,215.62859,230.1541,218.79082,225.59666,222.67093,211.55045,218.99495,213.17722,195.85211,1.4615,3.10981,3.63381,4.47177,1353.926285,41.0,2.0
9996,996,996,268.32051,285.89349,269.1128,274.76441,291.06527,296.86169,284.88271,289.16909,279.79945,289.4158,238.49947,264.12589,244.32004,265.80206,264.55211,287.38175,283.01135,269.29314,273.83198,230.44699,1.70751,0.34832,0.20752,.v,1734.999215,18.0,2.0
3121,3,31,171.25037,152.46201,154.79788,162.14022,167.155,150.5496,162.77902,172.13952,160.13881,133.15984,157.95484,153.9878,161.79476,162.8789,156.70344,169.52754,174.15399,189.14918,190.72965,167.06354,2.9339,1.99942,1.78147,.v,621.307662,60.0,1.0
9996,996,996,179.45262,174.70445,176.52705,190.01152,175.95381,155.27087,160.62111,164.85771,162.69454,185.39778,145.90915,157.23504,186.61478,183.26343,148.03158,138.84463,148.30484,157.92873,150.01207,148.61045,.v,.v,.v,.v,1368.333804,65.0,2.0
3341,3,33,304.09473,338.0797,305.29728,312.45513,339.68695,335.43065,333.65358,312.59705,336.48254,341.45045,283.44659,271.00455,270.83044,292.02436,293.40535,284.49648,287.69082,282.11651,298.60402,277.75502,3.08608,3.42077,2.59139,2.8321,2036.762858,32.0,2.0
7115,7,71,219.51466,211.95234,234.69331,219.15909,256.76273,225.47382,231.80968,219.26768,246.5183,223.02799,251.73652,246.70587,249.62776,240.62436,251.5583,245.35414,251.99556,237.6071,264.19933,238.62015,2.84984,0.99261,0.20752,0.99259,8500.62572,43.0,1.0
2149,2,21,308.21226,306.34874,296.84099,284.21614,325.98439,277.39914,278.10299,277.92403,288.88972,289.09996,272.83595,321.72212,306.28668,279.57291,315.99259,271.55112,307.55826,266.75549,276.19864,316.61402,3.11966,2.5546,2.45988,3.60264,2203.131237,39.0,2.0
9996,995,995,257.57491,255.9746,257.47471,262.62544,264.84141,254.3752,274.68628,298.24647,268.64495,257.65358,235.56425,245.83267,223.42904,242.23473,240.12565,227.4899,232.24196,243.84221,245.47443,234.08525,.v,.v,.v,.v,932.374222,43.0,2.0
9996,996,996,255.26388,259.48029,268.08318,270.41654,255.75603,244.79308,246.45342,234.48128,251.44694,243.75378,270.42853,256.16502,293.2708,242.00111,260.04845,218.85101,218.68106,232.48468,262.03141,263.36256,.v,.v,.v,.v,1841.388136,62.0,2.0
9111,9,91,207.2504,224.07096,188.89824,211.56234,226.1725,213.50353,178.95579,194.63193,214.1256,218.99985,217.64081,212.98358,211.09375,218.04518,200.39829,208.41565,195.5542,158.77216,194.93397,189.15787,0.11034,-1.81651,0.20752,.v,1201.824318,53.0,2.0
9996,995,995,244.19004,211.726,213.61199,182.80385,236.35407,214.49859,230.9282,203.21656,202.19025,214.91229,211.52782,207.74055,186.85042,195.75939,182.71817,190.95506,217.68474,196.96019,172.95376,225.10869,.v,.v,.v,.v,7294.635109,22.0,1.0
9996,996,996,287.82367,271.86466,253.14175,245.956,316.40268,296.70449,284.86861,280.03175,297.83237,272.50722,272.2345,276.48526,272.94071,277.10388,283.47821,284.46018,286.13632,290.78151,305.19757,282.04605,1.4756,1.19452,1.39507,0.69746,2676.227251,24.0,2.0
7512,7,75,144.08533,148.75212,171.12832,157.56869,161.24918,152.83592,159.04368,171.09318,167.49187,160.22366,147.73319,173.48038,150.32617,170.95214,160.43712,138.02825,152.2051,167.30744,179.87181,159.9877,2.55492,0.48271,1.64356,.v,812.096288,49.0,2.0
9996,995,995,229.75384,204.603,221.51334,223.39284,225.38486,230.35954,218.34485,202.55658,222.68977,203.71925,189.90691,167.61938,171.57086,175.76711,168.00721,191.31941,174.08036,149.75153,195.18703,175.05876,.v,.v,.v,.v,6854.25772,17.0,2.0
5120,5,51,158.1582,112.35611,137.24457,128.10179,139.89502,147.41998,156.33295,130.94922,131.43944,129.27777,125.69515,121.19826,99.09416,115.3619,101.65545,127.97104,120.27587,108.3022,106.1519,129.05493,5.39161,2.43269,3.63381,.v,3649.622939,49.0,2.0
9520,9,95,159.72572,164.66483,162.07172,176.79434,167.65419,180.11793,168.37365,166.80523,164.89444,172.39208,150.17475,186.17953,166.77337,194.17369,169.81902,158.31399,168.54766,192.20133,157.46831,186.83034,1.70751,-1.81651,1.631,0.96597,2770.03705,44.0,1.0
9122,9,91,249.82553,230.32662,215.45629,229.43995,244.68248,232.29257,225.55036,219.16424,241.57549,267.76378,216.12992,262.87746,232.71305,243.8489,229.15142,237.16112,231.09511,229.40987,263.6418,246.39812,1.4756,1.34393,0.20752,.v,1786.258573,40.0,1.0
1120,1,11,153.44022,159.65874,166.66707,150.14934,157.6976,159.75887,147.28132,159.76759,151.16131,159.78815,147.42786,159.89397,154.87856,150.29215,141.87818,179.85506,156.60406,131.35217,140.20336,146.79851,2.85563,2.91838,1.97775,1.42324,1068.890412,62.0,1.0
1321,1,13,152.00015,129.13281,97.88825,97.26481,143.46102,85.58102,154.07854,156.96858,136.36098,50.93571,111.91392,84.31762,87.60447,115.55593,151.82817,67.3317,157.14865,124.84755,151.54633,56.8567,2.21772,-1.81651,0.20752,.v,5377.976245,46.0,1.0
9996,996,996,182.65933,228.92954,150.51322,186.3433,153.12364,193.08136,200.81031,198.93599,173.46765,178.64911,211.50229,222.49359,156.45368,185.83857,164.89819,198.30205,222.69984,197.78582,173.78339,160.99366,1.35862,2.43726,1.97775,1.54767,1004.92152,52.0,2.0
1412,1,14,293.22921,267.60194,264.70487,275.53434,290.54845,277.77752,279.09308,250.42723,288.68126,244.99064,284.93536,270.50315,266.0547,284.2295,255.40851,278.84304,251.44872,250.97828,257.75978,245.05623,3.21357,5.56156,2.80464,2.8321,3349.759903,40.0,2.0
9996,995,995,239.35494,214.22421,214.36564,240.11381,229.04355,220.51525,230.43591,226.60845,233.32005,240.25127,229.43169,224.02311,220.38358,215.25954,204.70926,232.30559,236.61141,204.70699,231.30687,217.83017,.v,.v,.v,.v,13766.323023,40.0,2.0
5245,5,52,153.60876,143.35049,151.75628,152.13198,139.68788,177.49818,154.45697,158.67114,149.3449,156.78365,158.82768,115.85667,146.6654,136.945,106.54793,145.77647,154.58504,127.83698,128.96426,120.39356,1.0712,1.0546,1.52274,.v,2532.277955,35.0,1.0
5222,5,52,221.65505,197.10581,209.83764,205.11749,162.02801,189.65926,183.98301,194.72189,197.83655,185.99363,271.00194,230.55472,227.78679,250.90873,257.79506,267.00609,243.58776,250.84707,242.61843,225.1623,2.23644,2.22629,3.10797,2.1656,5735.184022,50.0,1.0
2513,2,25,249.43098,240.7844,254.24054,269.76555,268.5268,236.08096,230.63969,282.57876,263.69603,294.88829,255.04427,243.04093,280.16025,256.67702,261.58756,246.84577,220.99886,285.50457,268.86997,247.01815,2.93659,1.89605,2.37443,4.47177,2907.166101,28.0,1.0
7511,7,75,203.87434,219.7167,227.70388,221.05541,244.79632,209.43542,240.43105,241.68775,237.17832,232.41765,221.54123,252.09224,241.02161,247.64997,240.75912,226.03251,266.79967,257.88503,247.79269,231.0653,0.82065,2.28615,1.13088,.v,4327.95035,24.0,2.0
9996,995,995,286.3432,283.90756,283.60638,269.25428,278.57007,266.21218,296.94366,277.53669,265.49974,297.2275,275.91506,279.84249,250.47035,269.48939,292.23982,241.86839,282.93039,271.4435,290.28959,268.82522,.v,.v,.v,.v,1709.381046,25.0,2.0
9996,995,995,216.72956,202.14916,201.66732,191.16956,189.91859,216.88351,199.12489,205.60016,187.98964,188.65715,223.20965,208.39877,195.39809,185.1712,167.15855,184.22127,190.9271,198.81002,181.51099,189.21934,.v,.v,.v,.v,1330.311345,16.0,2.0
2262,2,22,302.00882,321.32854,294.84923,314.38611,318.635,336.22817,317.12976,300.56771,314.88131,296.82006,343.67474,275.95258,303.26156,323.98928,307.08943,331.25706,303.87544,308.23185,310.7218,303.43478,2.98962,3.49538,2.43471,1.76894,1221.52925,30.0,2.0
3343,3,33,230.83776,205.81815,218.01854,226.97884,196.13803,206.92139,204.70807,236.00533,200.61439,233.90107,198.60161,209.43138,169.73903,204.33057,176.77424,189.8827,175.7896,166.59963,191.70287,180.89462,2.40656,3.50697,1.91848,1.68902,1572.663454,61.0,2.0
5223,5,52,174.92211,174.84266,145.33614,172.97486,172.41554,165.79943,166.46237,179.23154,175.91867,181.50857,200.88413,196.09515,169.06911,185.91481,188.98426,182.39726,165.42267,163.56366,177.87528,156.13219,2.22827,1.41235,0.20752,1.96713,7635.038294,36.0,1.0
2411,2,24,275.14078,268.40626,271.1761,289.0444,273.23392,277.725,300.51614,281.98896,271.95182,274.52622,269.59102,261.31933,277.34955,252.22824,276.13968,265.63017,272.43199,273.93903,273.31883,267.41314,1.70751,2.91522,2.22398,2.8321,1185.914912,28.0,1.0
9998,998,998,182.44098,212.59128,212.68527,188.35361,204.16088,200.84758,201.54794,222.66627,211.30821,203.95683,217.90726,255.96589,203.5374,235.66539,233.83296,227.64326,229.92524,217.716,224.79235,238.65856,1.09311,1.30001,0.20752,.v,2238.362286,51.0,2.0
2412,2,24,291.94002,291.50094,273.76095,293.32992,283.25964,278.83177,303.77484,292.87241,316.04334,276.15329,303.28039,306.09627,317.52367,318.41023,317.57847,319.52013,320.78997,325.14901,315.47583,306.76623,3.41333,2.88187,3.3186,2.8321,2113.89308,54.0,1.0
2652,2,26,225.76878,244.86316,232.56247,251.47794,253.97634,246.11012,250.23333,240.89808,233.06638,222.53332,174.48478,192.11381,166.65519,192.05367,179.98725,182.38872,196.15564,168.66118,174.59377,180.54232,1.30881,3.22384,1.1898,1.40714,1047.476032,33.0,1.0
.,.,.,168.45541,190.95224,178.41481,167.89099,201.08993,171.4564,171.01175,202.15539,154.44189,178.62667,223.76879,245.83401,238.27632,209.56926,237.46317,234.64966,232.43942,220.71743,218.97981,205.12449,1.24678,1.87778,2.8462,.v,5754.782524,43.0,1.0
9321,9,93,210.47466,210.03366,174.07284,205.30437,193.37618,221.18888,193.78273,186.69513,214.70721,193.53817,213.22959,251.43291,216.01241,273.79076,231.75688,259.8314,227.72566,228.21132,219.7327,223.72355,0.11034,1.26532,0.20752,.v,13707.74035,18.0,1.0
2433,2,24,197.77796,174.24579,170.66095,185.01492,179.59103,193.83605,178.87258,160.88098,159.77626,200.29873,176.8064,208.32089,190.86557,203.37931,204.61132,191.16226,198.7248,192.6419,179.8661,185.94355,2.69091,1.93314,3.63381,4.47177,4574.089508,60.0,1.0
5131,5,51,289.50633,309.84151,261.45578,271.3267,277.53822,274.67631,276.7421,265.99943,280.36459,281.24286,330.09389,306.40547,298.8696,265.58223,299.26078,284.19414,279.93268,269.13147,284.36145,291.36725,1.92799,1.79567,2.53495,1.40714,2183.716603,20.0,1.0
3341,3,33,287.88045,277.81002,272.95232,291.2211,281.58593,302.99856,284.43314,274.25989,309.5431,291.51262,284.2452,294.9912,301.79957,312.23251,304.30585,288.74705,323.29413,283.63929,314.35998,295.76499,2.88428,2.39909,3.63381,2.0077,2122.471925,35.0,1.0
5321,5,53,265.12382,254.92555,265.02678,260.25168,242.53897,248.96672,257.91511,252.97206,228.67481,236.56029,205.4542,181.80121,190.02304,218.48753,161.30732,174.76108,194.97819,193.45056,191.31874,212.6851,2.80626,2.18548,0.76608,.v,3009.237458,18.0,2.0
5221,5,52,287.84422,285.56276,269.7533,289.82421,261.0602,281.08373,266.58736,277.83003,273.53235,291.36574,214.89324,209.41066,229.88925,225.77014,211.86944,229.88135,225.66337,207.66078,183.76094,225.75672,1.85327,2.08073,3.3186,1.65769,2555.259743,39.0,2.0
9996,995,995,303.71044,326.57703,319.37545,326.23112,327.69077,304.31633,317.65182,321.04781,314.13211,324.83875,295.20285,341.42808,316.80977,340.27761,313.55909,300.91405,334.48359,339.69347,317.09545,345.34002,.v,.v,.v,.v,9719.844888,19.0,2.0
7231,7,72,300.46047,296.47861,252.51706,277.36582,292.36026,258.89392,289.99593,258.88588,285.57691,301.73012,324.20208,339.85643,303.13168,306.95415,319.07225,311.36289,298.46372,308.07292,311.01035,313.92269,1.70751,2.39704,2.25679,1.54767,4712.071147,24.0,1.0
9996,996,996,208.28171,186.82827,194.24102,182.40106,201.76621,216.64129,180.80309,234.15452,193.67841,213.68189,169.29333,194.46071,242.00038,235.47566,193.85157,218.03835,207.49975,236.85489,194.70092,181.6553,.v,.v,.v,.v,1664.437516,62.0,2.0
9996,995,995,226.8988,233.58937,213.87585,205.83612,219.02955,230.04107,235.98438,191.6902,243.71754,221.60752,177.7989,208.71723,195.84102,173.11367,191.24452,188.89646,193.43198,181.84417,190.65773,196.95194,.v,.v,.v,.v,2663.72964,56.0,1.0
5151,5,51,216.61834,189.8447,203.83435,208.54426,198.66575,189.43116,194.91945,209.21059,208.98146,224.15976,183.57155,174.68003,154.74612,195.97892,210.22473,193.40373,187.33146,186.1196,183.60241,194.87548,2.12779,1.46481,3.63381,0.77396,819.818073,59.0,2.0
9996,996,996,182.03469,191.84465,158.86206,137.50414,160.54276,165.45389,156.09318,168.28456,161.95531,170.34128,164.48452,141.89646,149.79757,155.8799,156.92668,138.80259,161.52864,158.12729,157.61499,170.89394,.v,.v,.v,.v,1143.061633,63.0,2.0
9998,998,998,212.87253,205.49023,264.42427,207.76869,209.1237,252.80113,222.96348,189.93941,236.06422,203.3021,189.27977,227.3242,237.69539,178.9567,232.83098,196.32029,219.99133,195.58449,216.64694,195.51639,0.11034,-1.81651,0.20752,.v,708.071348,47.0,2.0
4226,4,42,270.03265,263.98091,249.16819,259.7168,268.3794,269.81503,260.90673,268.54841,268.62247,273.54987,285.74804,259.2179,283.50352,260.22805,298.18032,258.72396,282.10193,280.51862,266.31916,281.93265,2.69091,1.71742,3.63381,2.8321,2959.442521,29.0,2.0
8331,8,83,211.43909,212.94227,227.2284,248.42444,225.23196,219.09355,232.36992,234.4259,229.38349,244.29354,258.88007,245.37226,230.56258,201.46334,240.48061,220.62337,243.24484,268.767,235.53849,258.73895,2.78724,1.92482,2.14777,1.89134,813.878074,59.0,1.0
9996,996,996,174.16843,185.5325,169.54526,168.43117,169.89003,156.16253,170.88533,156.9515,165.7496,166.54227,165.3794,128.19517,158.68719,140.59539,135.68347,144.53318,181.48408,143.87736,163.3989,171.01926,0.11034,-1.81651,0.20752,.v,1088.468367,53.0,1.0
3113,3,31,275.76586,246.34998,261.45111,234.19798,248.94975,243.46685,249.67239,269.16782,268.34973,245.14931,307.70731,281.46537,267.49937,248.99954,263.6914,289.25565,244.13329,264.74047,279.56965,272.12653,2.54529,2.56277,2.18866,.v,2473.395575,35.0,1.0
9996,995,995,179.80863,200.55489,192.00433,173.88193,174.1858,186.43923,188.61718,186.30907,181.11996,183.13343,207.39447,193.65229,196.80512,174.12664,186.27607,183.63978,200.98837,175.34592,198.38216,182.22583,.v,.v,.v,.v,1675.651874,51.0,2.0
9623,9,96,188.36306,233.10843,217.35339,223.47641,212.95549,215.85338,197.19607,195.87438,215.87453,212.00522,188.22587,206.66014,192.56333,202.38911,235.90632,209.39962,172.85027,206.15571,201.19529,203.28031,1.9846,0.70939,1.1898,1.2247,3069.925023,37.0,2.0
5211,5,52,186.15096,176.15204,202.86011,172.0402,193.86383,190.51315,176.17525,193.30385,196.36587,210.22963,188.87661,167.48441,199.69381,176.0804,189.43883,173.99384,199.09432,199.7653,203.91557,233.84098,0.11034,-1.81651,0.20752,.v,1138.425566,18.0,2.0
2113,2,21,237.57471,246.92936,257.85406,249.69905,243.52038,246.45241,267.17776,243.96037,267.61756,241.13589,275.93491,250.62063,316.33468,280.67854,292.48528,234.16592,251.12806,272.00844,280.34011,256.34918,3.58998,2.48515,2.05622,1.89134,2796.48867,43.0,2.0
